0.055493	-0.054420
0.055493	-0.054420
0.055490	-0.054417
0.055477	-0.054404
0.055448	-0.054376
0.055396	-0.054323
0.055310	-0.054238
0.055182	-0.054110
0.055001	-0.053931
0.054756	-0.053688
0.054438	-0.053372
0.054036	-0.052974
0.053540	-0.052482
0.052943	-0.051890
0.052236	-0.051190
0.051413	-0.050374
0.050467	-0.049437
0.049393	-0.048373
0.048183	-0.047175
0.046830	-0.045836
0.045328	-0.044348
0.043669	-0.042705
0.041844	-0.040898
0.039847	-0.038919
0.037670	-0.036762
0.035306	-0.034419
0.032753	-0.031888
0.030007	-0.029163
0.027067	-0.026245
0.023934	-0.023133
0.020610	-0.019828
0.017097	-0.016333
0.013400	-0.012651
0.009521	-0.008784
0.005465	-0.004735
0.001235	-0.000508
-0.003164	0.003895
-0.007728	0.008471
-0.012453	0.013215
-0.017332	0.018123
-0.022358	0.023188
-0.027523	0.028404
-0.032816	0.033761
-0.038227	0.039250
-0.043744	0.044859
-0.049354	0.050578
-0.055045	0.056396
-0.060805	0.062301
-0.066624	0.068285
-0.072492	0.074338
-0.078399	0.080451
-0.084337	0.086617
-0.090297	0.092828
-0.096271	0.099078
-0.102251	0.105357
-0.108228	0.111657
-0.114191	0.117969
-0.120129	0.124282
-0.126033	0.130586
-0.131890	0.136870
-0.137691	0.143124
-0.143424	0.149337
-0.149080	0.155500
-0.154652	0.161605
-0.160130	0.167644
-0.165508	0.173610
-0.170780	0.179497
-0.175938	0.185297
-0.180974	0.191003
-0.185882	0.196606
-0.190651	0.202099
-0.195272	0.207470
-0.199733	0.212710
-0.204025	0.217807
-0.208136	0.222750
-0.212055	0.227529
-0.215774	0.232135
-0.219284	0.236559
-0.222577	0.240793
-0.225649	0.244832
-0.228493	0.248670
-0.231104	0.252300
-0.233479	0.255719
-0.235613	0.258922
-0.237501	0.261903
-0.239139	0.264655
-0.240522	0.267175
-0.241647	0.269456
-0.242509	0.271494
-0.243107	0.273285
-0.243441	0.274827
-0.243510	0.276119
-0.243321	0.277164
-0.242876	0.277963
-0.242183	0.278521
-0.241249	0.278843
-0.240080	0.278932
-0.238686	0.278796
-0.237072	0.278438
-0.235248	0.277863
-0.233219	0.277076
-0.230990	0.276077
-0.228573	0.274878
-0.225973	0.273479
-0.223199	0.271886
-0.220258	0.270106
-0.217160	0.268145
-0.213917	0.266010
-0.210537	0.263712
-0.207033	0.261256
-0.203414	0.258653
-0.199685	0.255905
-0.195864	0.253027
-0.191952	0.250019
-0.187956	0.246887
-0.183881	0.243632
-0.179729	0.240259
-0.175506	0.236768
-0.171214	0.233164
-0.166859	0.229450
-0.162445	0.225629
-0.157973	0.221704
-0.153458	0.217686
-0.148902	0.213577
-0.144309	0.209383
-0.139686	0.205108
-0.135036	0.200757
-0.130363	0.196333
-0.125670	0.191839
-0.120958	0.187275
-0.116228	0.182645
-0.111479	0.177947
-0.106720	0.173189
-0.101949	0.168371
-0.097169	0.163496
-0.092384	0.158569
-0.087599	0.153594
-0.082817	0.148576
-0.078044	0.143522
-0.073283	0.138435
-0.068538	0.133321
-0.063809	0.128179
-0.059102	0.123018
-0.054414	0.117834
-0.049744	0.112629
-0.045090	0.107400
-0.040449	0.102148
-0.035821	0.096872
-0.031203	0.091572
-0.026593	0.086247
-0.021992	0.080899
-0.017398	0.075528
-0.012811	0.070134
-0.008227	0.064717
-0.003643	0.059275
0.000946	0.053805
0.005545	0.048303
0.010161	0.042763
0.014803	0.037181
0.019477	0.031550
0.024193	0.025863
0.028956	0.020117
0.033777	0.014305
