0.044263	-0.090016
0.044259	-0.090012
0.044245	-0.089996
0.044212	-0.089961
0.044154	-0.089898
0.044064	-0.089800
0.043935	-0.089660
0.043760	-0.089470
0.043532	-0.089223
0.043246	-0.088913
0.042895	-0.088533
0.042474	-0.088077
0.041977	-0.087539
0.041399	-0.086914
0.040737	-0.086198
0.039986	-0.085385
0.039142	-0.084471
0.038204	-0.083454
0.037167	-0.082329
0.036031	-0.081094
0.034793	-0.079747
0.033451	-0.078286
0.032006	-0.076709
0.030456	-0.075015
0.028800	-0.073202
0.027040	-0.071271
0.025174	-0.069220
0.023205	-0.067051
0.021131	-0.064763
0.018955	-0.062357
0.016678	-0.059833
0.014301	-0.057193
0.011827	-0.054438
0.009258	-0.051571
0.006595	-0.048592
0.003843	-0.045505
0.001004	-0.042312
-0.001919	-0.039017
-0.004921	-0.035621
-0.007998	-0.032130
-0.011147	-0.028547
-0.014361	-0.024876
-0.017637	-0.021123
-0.020969	-0.017291
-0.024351	-0.013387
-0.027777	-0.009415
-0.031242	-0.005383
-0.034738	-0.001296
-0.038260	0.002839
-0.041800	0.007016
-0.045351	0.011228
-0.048906	0.015466
-0.052457	0.019723
-0.055996	0.023992
-0.059516	0.028265
-0.063009	0.032532
-0.066466	0.036787
-0.069878	0.041020
-0.073239	0.045222
-0.076539	0.049386
-0.079770	0.053503
-0.082924	0.057564
-0.085993	0.061561
-0.088970	0.065487
-0.091847	0.069332
-0.094618	0.073089
-0.097274	0.076751
-0.099810	0.080311
-0.102220	0.083762
-0.104498	0.087098
-0.106638	0.090311
-0.108636	0.093397
-0.110487	0.096350
-0.112187	0.099164
-0.113731	0.101836
-0.115117	0.104360
-0.116341	0.106732
-0.117400	0.108950
-0.118293	0.111010
-0.119018	0.112908
-0.119572	0.114642
-0.119956	0.116211
-0.120168	0.117612
-0.120208	0.118843
-0.120075	0.119905
-0.119771	0.120794
-0.119296	0.121512
-0.118651	0.122057
-0.117837	0.122429
-0.116855	0.122630
-0.115708	0.122658
-0.114396	0.122516
-0.112923	0.122202
-0.111291	0.121720
-0.109501	0.121070
-0.107558	0.120253
-0.105463	0.119273
-0.103222	0.118130
-0.100836	0.116827
-0.098310	0.115367
-0.095647	0.113752
-0.092854	0.111987
-0.089933	0.110075
-0.086890	0.108018
-0.083730	0.105823
-0.080459	0.103492
-0.077082	0.101030
-0.073606	0.098443
-0.070035	0.095735
-0.066376	0.092912
-0.062636	0.089978
-0.058821	0.086940
-0.054937	0.083802
-0.050991	0.080571
-0.046988	0.077252
-0.042936	0.073850
-0.038841	0.070372
-0.034709	0.066822
-0.030545	0.063206
-0.026357	0.059530
-0.022150	0.055798
