10	-1.157433451870e-01 4.916438980938e+00 -2.586379949571e+00 1.874413098073e+00 2.336465463840e+00 -2.305006821419e+00 2.355644432319e+00 -5.148176355030e+00 -2.104507363719e+00 2.070847850402e+00 -2.563013148939e+00 2.031925218417e+00 -2.267464337813e+00 3.073957823062e+00 3.522276534111e+00
20	-1.157433457100e-01 4.916438982530e+00 -2.586379950869e+00 1.874413098820e+00 2.336465462228e+00 -2.305006823161e+00 2.355644433942e+00 -5.148176355727e+00 -2.104507366112e+00 2.070847852271e+00 -2.563013148773e+00 2.031925220974e+00 -2.267464338557e+00 3.073957892657e+00 3.522276481345e+00
30	-1.157433406848e-01 4.916438987680e+00 -2.586379954122e+00 1.874413102459e+00 2.336465456215e+00 -2.305006827379e+00 2.355644432913e+00 -5.148176355661e+00 -2.104507371130e+00 2.070847855979e+00 -2.563013149805e+00 2.031925225992e+00 -2.267464341300e+00 3.073958002463e+00 3.522276394849e+00
40	-1.157433311219e-01 4.916439002459e+00 -2.586379958140e+00 1.874413117135e+00 2.336465439431e+00 -2.305006837971e+00 2.355644423087e+00 -5.148176354103e+00 -2.104507384148e+00 2.070847865827e+00 -2.563013150827e+00 2.031925238293e+00 -2.267464349781e+00 3.073958164647e+00 3.522276263677e+00
50	-1.157433253891e-01 4.916439038106e+00 -2.586379958826e+00 1.874413159067e+00 2.336465402343e+00 -2.305006861934e+00 2.355644395263e+00 -5.148176352143e+00 -2.104507416404e+00 2.070847890222e+00 -2.563013147841e+00 2.031925267016e+00 -2.267464370733e+00 3.073958412686e+00 3.522276059250e+00
60	-1.157433320753e-01 4.916439110362e+00 -2.586379950155e+00 1.874413250765e+00 2.336465336083e+00 -2.305006909071e+00 2.355644340842e+00 -5.148176357905e+00 -2.104507486039e+00 2.070847939409e+00 -2.563013135588e+00 2.031925323597e+00 -2.267464413404e+00 3.073958805662e+00 3.522275725217e+00
70	-1.157433716343e-01 4.916439241629e+00 -2.586379927098e+00 1.874413417959e+00 2.336465238938e+00 -2.305006988027e+00 2.355644258359e+00 -5.148176388231e+00 -2.104507613599e+00 2.070848023217e+00 -2.563013111039e+00 2.031925419540e+00 -2.267464485452e+00 3.073959380245e+00 3.522275218792e+00
80	-1.157434808710e-01 4.916439458507e+00 -2.586379888287e+00 1.874413681397e+00 2.336465122383e+00 -2.305007100684e+00 2.355644159410e+00 -5.148176468027e+00 -2.104507815851e+00 2.070848146471e+00 -2.563013076312e+00 2.031925561967e+00 -2.267464587485e+00 3.073960068893e+00 3.522274589779e+00
90	-1.157436955936e-01 4.916439786459e+00 -2.586379839146e+00 1.874414046215e+00 2.336465013167e+00 -2.305007238877e+00 2.355644070763e+00 -5.148176629330e+00 -2.104508103158e+00 2.070848304399e+00 -2.563013041376e+00 2.031925748953e+00 -2.267464710111e+00 3.073960670273e+00 3.522274004607e+00
100	-1.157440477979e-01 4.916440243265e+00 -2.586379789871e+00 1.874414495798e+00 2.336464953957e+00 -2.305007381766e+00 2.355644034932e+00 -5.148176908663e+00 -2.104508481338e+00 2.070848481650e+00 -2.563013020908e+00 2.031925968490e+00 -2.267464831781e+00 3.073960918227e+00 3.522273669960e+00
