0.055169	-0.053684
0.055169	-0.053684
0.055166	-0.053681
0.055154	-0.053669
0.055127	-0.053641
0.055075	-0.053590
0.054992	-0.053507
0.054866	-0.053382
0.054689	-0.053206
0.054448	-0.052966
0.054133	-0.052654
0.053735	-0.052258
0.053243	-0.051770
0.052650	-0.051182
0.051947	-0.050485
0.051129	-0.049673
0.050188	-0.048740
0.049120	-0.047681
0.047917	-0.046489
0.046573	-0.045157
0.045081	-0.043678
0.043433	-0.042045
0.041621	-0.040249
0.039637	-0.038282
0.037475	-0.036138
0.035128	-0.033810
0.032592	-0.031294
0.029863	-0.028586
0.026942	-0.025684
0.023829	-0.022590
0.020525	-0.019305
0.017035	-0.015831
0.013362	-0.012171
0.009510	-0.008329
0.005483	-0.004308
0.001285	-0.000111
-0.003080	0.004259
-0.007608	0.008799
-0.012293	0.013505
-0.017130	0.018372
-0.022112	0.023394
-0.027229	0.028564
-0.032473	0.033873
-0.037831	0.039310
-0.043292	0.044865
-0.048843	0.050525
-0.054471	0.056281
-0.060164	0.062119
-0.065910	0.068031
-0.071700	0.074007
-0.077524	0.080037
-0.083373	0.086116
-0.089240	0.092234
-0.095115	0.098384
-0.100991	0.104559
-0.106859	0.110750
-0.112708	0.116948
-0.118528	0.123142
-0.124308	0.129322
-0.130038	0.135477
-0.135705	0.141595
-0.141300	0.147668
-0.146813	0.153685
-0.152236	0.159638
-0.157561	0.165519
-0.162780	0.171322
-0.167889	0.177040
-0.172881	0.182668
-0.177748	0.188197
-0.182484	0.193620
-0.187080	0.198930
-0.191526	0.204117
-0.195813	0.209170
-0.199929	0.214078
-0.203864	0.218832
-0.207608	0.223420
-0.211151	0.227833
-0.214485	0.232063
-0.217603	0.236103
-0.220500	0.239946
-0.223171	0.243588
-0.225611	0.247024
-0.227816	0.250248
-0.229784	0.253258
-0.231509	0.256047
-0.232988	0.258611
-0.234216	0.260945
-0.235190	0.263043
-0.235907	0.264902
-0.236363	0.266516
-0.236560	0.267885
-0.236497	0.269007
-0.236179	0.269884
-0.235609	0.270518
-0.234795	0.270914
-0.233743	0.271077
-0.232463	0.271012
-0.230963	0.270725
-0.229250	0.270223
-0.227333	0.269510
-0.225220	0.268592
-0.222917	0.267472
-0.220432	0.266155
-0.217772	0.264647
-0.214946	0.262952
-0.211961	0.261077
-0.208829	0.259029
-0.205558	0.256816
-0.202161	0.254446
-0.198649	0.251929
-0.195031	0.249272
-0.191319	0.246485
-0.187522	0.243575
-0.183647	0.240548
-0.179701	0.237407
-0.175689	0.234158
-0.171613	0.230802
-0.167479	0.227342
-0.163290	0.223781
-0.159049	0.220121
-0.154760	0.216367
-0.150429	0.212520
-0.146060	0.208589
-0.141661	0.204578
-0.137235	0.200491
-0.132789	0.196334
-0.128325	0.192111
-0.123849	0.187825
-0.119361	0.183480
-0.114863	0.179075
-0.110355	0.174613
-0.105838	0.170093
-0.101313	0.165519
-0.096780	0.160890
-0.092242	0.156210
-0.087700	0.151481
-0.083158	0.146708
-0.078621	0.141895
-0.074091	0.137047
-0.069574	0.132170
-0.065071	0.127267
-0.060586	0.122341
-0.056119	0.117395
-0.051670	0.112429
-0.047238	0.107443
-0.042820	0.102436
-0.038414	0.097407
-0.034017	0.092354
-0.029626	0.087277
-0.025241	0.082174
-0.020859	0.077047
-0.016480	0.071895
-0.012102	0.066719
-0.007723	0.061518
-0.003340	0.056291
0.001050	0.051036
0.005453	0.045750
0.009876	0.040427
0.014325	0.035062
0.018809	0.029648
0.023337	0.024179
0.027917	0.018649
0.032556	0.013051
0.037263	0.007380
0.042041	0.001632
0.046897	-0.004194
0.051834	-0.010103
0.056854	-0.016094
0.061962	-0.022170
0.067158	-0.028331
0.072448	-0.034580
0.077832	-0.040917
0.083316	-0.047347
0.088904	-0.053873
0.094598	-0.060495
0.100400	-0.067217
0.106311	-0.074037
0.112330	-0.080955
0.118454	-0.087969
0.124679	-0.095074
0.131000	-0.102266
0.137409	-0.109537
0.143903	-0.116885
0.150474	-0.124302
0.157116	-0.131785
0.163823	-0.139328
0.170592	-0.146928
0.177418	-0.154582
0.184298	-0.162288
0.191228	-0.170044
0.198204	-0.177847
0.205218	-0.185690
0.212271	-0.193576
0.219354	-0.201496
0.226460	-0.209446
0.233582	-0.217419
0.240714	-0.225410
0.247848	-0.233412
0.254978	-0.241422
0.262100	-0.249436
0.269211	-0.257449
0.276301	-0.265456
0.283378	-0.273464
0.290434	-0.281465
0.297466	-0.289458
0.304471	-0.297438
0.311442	-0.305401
0.318372	-0.313340
0.325254	-0.321247
0.332078	-0.329114
0.338835	-0.336931
0.345507	-0.344682
0.352100	-0.352369
0.358596	-0.359979
0.364987	-0.367502
0.371264	-0.374929
0.377420	-0.382252
0.383445	-0.389463
0.389331	-0.396553
0.395069	-0.403511
0.400646	-0.410328
0.406043	-0.416982
0.411266	-0.423478
0.416292	-0.429795
0.421108	-0.435920
0.425701	-0.441838
0.430059	-0.447536
0.434170	-0.453004
0.438025	-0.458231
0.441613	-0.463207
0.444929	-0.467925
0.447953	-0.472365
0.450703	-0.476546
0.453162	-0.480448
0.455323	-0.484066
0.457180	-0.487392
0.458724	-0.490418
0.459948	-0.493136
0.460845	-0.495539
0.461408	-0.497618
0.461630	-0.499368
0.461490	-0.500767
0.461017	-0.501845
0.460193	-0.502583
0.459017	-0.502979
0.457488	-0.503033
0.455604	-0.502744
0.453366	-0.502112
0.450773	-0.501136
0.447822	-0.499815
0.444512	-0.498147
0.440821	-0.496109
0.436786	-0.493741
0.432383	-0.491019
0.427610	-0.487942
0.422466	-0.484508
0.416950	-0.480719
0.411063	-0.476574
0.404807	-0.472079
0.398185	-0.467235
0.391201	-0.462050
0.383841	-0.456506
0.376150	-0.450654
0.368112	-0.444476
0.359729	-0.437978
0.351007	-0.431163
0.341949	-0.424037
0.332559	-0.416605
0.322843	-0.408874
0.312809	-0.400852
0.302464	-0.392548
0.291804	-0.383956
0.280877	-0.375129
0.269679	-0.366060
0.258225	-0.356765
0.246530	-0.347261
0.234610	-0.337563
0.222482	-0.327687
0.210161	-0.317650
0.197664	-0.307467
0.185007	-0.297153
0.172193	-0.286710
0.159266	-0.276184
0.146228	-0.265574
0.133097	-0.254896
0.119892	-0.244167
0.106633	-0.233407
0.093342	-0.222633
0.080039	-0.211865
0.066747	-0.201121
0.053487	-0.190419
0.040275	-0.179771
0.027142	-0.169206
0.014097	-0.158730
0.001158	-0.148353
-0.011661	-0.138088
-0.024344	-0.127945
-0.036875	-0.117933
-0.049239	-0.108063
-0.061421	-0.098346
-0.073402	-0.088793
-0.085160	-0.079417
-0.096686	-0.070226
-0.107962	-0.061231
-0.118972	-0.052439
-0.129700	-0.043861
-0.140133	-0.035502
-0.150258	-0.027368
-0.160063	-0.019463
-0.169539	-0.011790
-0.178675	-0.004353
-0.187448	0.002836
-0.195876	0.009796
-0.203939	0.016515
-0.211626	0.022993
-0.218928	0.029225
-0.225836	0.035210
-0.232340	0.040944
-0.238433	0.046426
-0.244107	0.051655
-0.249359	0.056632
-0.254162	0.061340
-0.258561	0.065822
-0.262539	0.070067
-0.266098	0.074081
-0.269243	0.077874
-0.271982	0.081453
-0.274320	0.084828
-0.276265	0.088006
-0.277827	0.090996
-0.279014	0.093807
-0.279809	0.096424
-0.280283	0.098904
-0.280424	0.101238
-0.280249	0.103438
